prequal_id,checkout_id,prequal_date,completed_prequal,approved,assignment_date,group
fee0adee-8db1-4e7f-ab18-8842a76d14a2,,2019-06-22,0,0,,control
fa675d99-1261-4447-bf87-d371a867e34c,,2019-06-26,0,0,,control
f8ac0e6d-25ae-48bb-97fb-3d039af7a1a3,,2019-06-19,0,0,,control
ffb45f4a-44cf-411c-883f-df7fbffb8d2b,,2019-06-24,0,0,2019-06-24,experiment
fad9cdb2-aa9c-4499-a6f6-3f4186d185d8,79cf53ed-dac5-40bc-95bf-5a94d63d7417,2019-06-16,1,1,2019-06-16,experiment
fb17a9a1-a62b-44d1-81c0-6d621881fc04,,2019-06-21,0,0,,control
fb1d950f-10fe-455a-95e4-f2f77144b939,d5dd7f1b-ee3e-4cff-8ace-f7859e0db3c6,2019-06-23,1,1,2019-06-23,experiment
fb93c49f-edfb-42ee-b71a-df85b491e6f3,,2019-06-20,0,0,,control
f9bf016e-dd35-49dd-8c34-eee1d0020d5a,,2019-06-25,1,0,,control
f9d3c6c3-9b86-4192-a7c9-7c855060389f,,2019-06-26,0,0,,control
fa338e3e-d71e-4b01-9bf9-a2079292bf48,,2019-06-23,0,0,,control
fc1d7755-9ce1-4eb7-bc2c-1afb3cc03fc7,,2019-06-28,1,1,,control
fc4bc0d3-cd22-431c-9e88-ed261f194f56,,2019-06-27,0,0,2019-06-27,experiment
fc5c6c1c-cd3f-4573-b6a2-dca117ec893c,4619a1ad-89b6-4686-aab5-cd3674123bee,2019-06-21,1,1,,control
fc63cc10-7fad-4329-b2c5-5b5163f57d24,,2019-06-24,1,0,2019-06-24,experiment
fc81a3a1-2983-42cf-b1bd-d4aed71ebfcd,,2019-06-24,1,1,2019-06-24,experiment
fd4f5a25-8c5a-45e9-b8fb-cedf071f954b,,2019-06-18,1,0,2019-06-18,experiment
fe7119a3-f022-409d-a589-5d896b8fbb6f,,2019-06-25,0,0,2019-06-25,experiment
fe7efb05-4401-4dd6-9a78-091fa36142ff,,2019-06-29,0,0,,control
fed1ede6-fd1c-4c3d-9e2d-8446d18fa845,,2019-06-23,0,0,2019-06-23,experiment
fc315826-6989-45e7-b4e6-d4334aedae09,,2019-06-20,1,0,,control
fc638d35-374e-4434-b0e7-74bd282d380e,0043e982-8377-45c1-9469-374232e451bb,2019-06-30,1,1,,control
fcf54079-732e-44dd-83f1-8d0963ce2d64,,2019-06-25,0,0,,control
ff24007a-bda3-4021-a030-862c2d4bb9af,,2019-06-24,0,0,2019-06-24,experiment
ff29eba3-9400-4a45-9b81-5f86ddbf9f83,3d0f68da-03d7-45a7-b2a8-badbfd7d0139,2019-06-22,1,1,2019-06-22,experiment
ff5111b5-0fc6-40bf-b473-811f94c32527,,2019-06-23,1,1,2019-06-23,experiment
fdde1b83-3a87-4567-99dc-f68f0f40d5fe,,2019-06-23,0,0,2019-06-23,experiment
fde6435e-2bca-47ac-a313-0cd83b5801e6,,2019-06-28,1,0,,control
fe5838c0-0c11-44d3-a81e-5448060fff45,,2019-06-16,1,0,2019-06-16,experiment
fe7fd98d-3ffa-4f98-88a7-cdb31acbbc60,,2019-06-29,0,0,2019-06-29,experiment
feb83a9c-5298-41f0-ad88-8af61840e02c,,2019-06-16,1,1,,control
fee9bce2-8a9a-4e42-9eaf-54ed64d2fa50,78aac986-76fc-4f35-a186-3577bf43d64b,2019-06-23,1,1,2019-06-23,experiment
ff1e8f29-17e9-4eb6-9a26-45e537e7e6ee,3bf21b4e-e016-498c-aafc-b895522e04b8,2019-06-28,1,1,,control
ffbff9f8-ed3c-42a5-a47a-3637f3b5daaa,,2019-06-24,0,0,,control
ca9e3d4e-6043-46c0-9acc-d1118ef0ae67,bc8a1cdc-fa0e-46c0-9054-bf1f55a6f654,2019-06-20,1,1,,control
cab9439d-2b45-43f7-8b75-f3402ec72ee6,,2019-06-27,1,0,,control
cac3d4c9-3607-4192-a0aa-280786500694,,2019-06-29,0,0,2019-06-29,experiment
cb09d0da-6ac4-416c-85c6-e3208b5d246a,,2019-06-21,0,0,2019-06-21,experiment
cb1a6102-644a-4825-912b-1d5263418181,a94f358a-1c49-4504-ae8b-df4f257ede82,2019-06-16,1,1,,control
cd6f6cfb-ef1a-45da-a458-599a878b0d89,,2019-06-22,0,0,2019-06-22,experiment
cdc4af41-def2-4a05-99ad-839a038cf441,0b34da3d-69a5-45d6-86d9-5e13e0792589,2019-06-21,1,1,,control
cdd82b60-0134-4c4a-be7c-26daec94d169,,2019-06-27,0,0,2019-06-27,experiment
ce4d9408-f6c2-4816-9060-69d691a1f6e2,46e491ae-48db-4bd6-ae12-92fa45771b28,2019-06-30,1,1,,control
cec42a8b-b149-4783-bbad-a37711109a7e,5442a56e-b19a-4257-8b58-69b58f321535,2019-06-25,1,1,,control
cef4baaa-428c-45db-a0d8-bb1cd1880db8,,2019-06-18,1,0,,control
cf39c11b-5008-4b4d-9fef-2f2a4153fef9,,2019-06-21,0,0,2019-06-21,experiment
cf768c7b-ac9a-4a4f-9147-b164e4ca025b,14ef1a58-db1c-409e-b091-6b6c527f56c5,2019-06-20,1,1,2019-06-20,experiment
cf83bdaf-2b47-485e-b860-0d7b1950023a,,2019-06-28,0,0,,control
d02be6d0-895a-4ba3-a6a4-7a638e29d635,877f374c-c432-493b-8364-9af3c1d2c5d0,2019-06-27,1,1,2019-06-27,experiment
d02e6c8a-0a7e-4dc7-95a0-9d2f42c81638,,2019-06-28,0,0,2019-06-28,experiment
d04dc940-29bc-40d9-9f2a-0b348cf6113b,b07778d4-d15a-4fdc-bf42-6e28fc08897b,2019-06-18,1,1,,control
d08958c4-6756-499c-ae7f-45b9eb90419b,55d9bd21-e543-4345-8d27-15b8a7003841,2019-06-25,1,1,2019-06-25,experiment
d097cc84-40cf-48ec-98ba-b30602286111,,2019-06-22,0,0,,control
c9b610ce-ee44-4ef6-bcbd-b158d23e67d7,,2019-06-23,1,1,2019-06-23,experiment
ca8ebca2-8f1f-4f66-811c-7eb9109d5783,9fff62bb-6962-4b9d-825e-0495c10a43cd,2019-06-18,1,1,2019-06-18,experiment
cae04356-ca43-4a21-baca-fb64bca6e289,90c9a5fe-885c-4912-90ca-c0c2b57ffe69,2019-06-22,1,1,,control
d15b3cc2-88ac-4751-8aa8-8d9c73566658,ef09e623-f559-49e1-9799-0331d44534f9,2019-06-17,1,1,,control
d1857054-e61f-4bee-85cc-70879fc0845d,,2019-06-16,1,1,,control
d35e8940-e7a6-4381-bcf3-4960c47f8740,13660990-1737-4bf6-8170-45b1ae632e6d,2019-06-26,1,1,,control
d4bb62b3-6cdc-4b4b-9a99-51e059e5be17,,2019-06-27,1,1,,control
d4ed3a2f-f90b-4714-9bad-a871851e22ee,,2019-06-30,1,1,,control
d6f88d6c-204a-49e9-81d7-7d51f495ae99,8c20698e-047c-4cf2-885e-f4dfe13fb878,2019-06-25,1,1,,control
d74260ea-7b15-425f-9aaf-26990ae34314,,2019-06-27,0,0,,control
d7525314-62b2-42cc-9226-71c4dd70c5b3,,2019-06-25,1,0,2019-06-25,experiment
d77a61c2-7ce2-4bec-af6f-16ca56efbede,87690070-6b7e-4fd0-ab05-8dea601d66e2,2019-06-20,1,1,2019-06-20,experiment
d7a1e093-b161-43df-b28e-380c858b2ef8,,2019-06-23,1,0,2019-06-23,experiment
d7e621f0-1eeb-4a4a-8c89-330c995edb86,,2019-06-26,0,0,,control
cb19707b-961e-4b3a-bd04-fc3aab2c2825,,2019-06-18,0,0,,control
cb325392-ba12-44d1-ab4b-990f64c14b74,8c4ee6ea-5624-4d22-ae3c-d6cbdd83b0fc,2019-06-20,1,1,,control
cbac8102-718e-4fe3-84ba-586ebf715314,,2019-06-17,1,1,,control
cbb4b0fa-e1ed-4e9d-9234-e5d9c848eeeb,e65248c5-0d98-431f-a99a-c0c53b6e3997,2019-06-25,1,1,,control
cc17e1bf-6e7a-4b28-8e58-2bdaee017ebf,,2019-06-29,0,0,,control
d8603fec-d24b-4329-9778-8bd921e88046,,2019-06-28,0,0,,control
d86d02ef-f880-4d08-904b-ec03a9223513,,2019-06-19,0,0,,control
da322531-7ce1-40c1-84b5-2dc68c5193cc,,2019-06-20,0,0,,control
da3a5b76-1c80-4521-9891-f50482cba33b,e860ed2f-b800-47a2-ac1c-534f104be127,2019-06-30,1,1,,control
da507c03-d42e-4971-9e8c-8b6e5af71d92,b56ab0e3-52c9-45b3-9bbc-1d486bc8871b,2019-06-28,1,1,,control
da8272d6-791e-460d-a8ae-3b7d0fd522cb,86df73eb-4870-4be6-aa1a-7f227d04eb3e,2019-06-29,1,1,,control
db127230-7f7c-4b66-bc99-e5b9b95af79f,2bb719c5-4f8b-49d8-92c1-a2f46bb1c333,2019-06-27,1,1,,control
db6b6c5b-80f1-4da2-83e7-5033e50a60dd,,2019-06-28,0,0,,control
dbcd0df8-8933-42ff-8df0-e88a5d7e156f,,2019-06-26,0,0,2019-06-26,experiment
d0104ac2-b5ec-466e-91e1-2c44946a9057,6cfa27b6-5aa7-4795-9eec-f4ecfe2b88de,2019-06-18,1,1,2019-06-18,experiment
d0241b48-2de4-4612-825d-1e714d77b676,df7c2080-f8d5-4acf-8022-a036e13c348b,2019-06-23,1,1,,control
dc1e1cc4-5afa-41eb-8cd7-a260b69fad81,,2019-06-17,0,0,,control
dd206249-6116-4f3f-9c97-02529dbc916d,,2019-06-29,0,0,2019-06-29,experiment
dd258fd6-6791-4788-b29e-c621019ffe3b,d79eb640-9c89-44c4-8e77-9afee6135c7e,2019-06-21,1,1,2019-06-21,experiment
d052f7dd-219d-47f7-8daf-d821b7b60870,,2019-06-16,1,1,2019-06-16,experiment
d0ba9ac0-f695-43c4-a170-7507fc886f6c,,2019-06-30,0,0,,control
d0fe2d25-9da1-431e-abbc-e82181122e89,,2019-06-28,0,0,,control
d125d07f-bf58-46f8-a404-4f34179226cc,88a20fc1-54d1-43c6-b88c-cb505caf018e,2019-06-19,1,1,,control
ddd5a6ce-ba0f-4adb-b219-cf23ba601b37,152bb335-ce32-4b89-adc8-676ec1466733,2019-06-27,1,1,,control
ddd63d2a-31a7-4ef3-aac6-e93d37f720b2,,2019-06-26,0,0,2019-06-26,experiment
dde1bcee-4590-4ea2-ab1d-78e0638df97b,,2019-06-22,0,0,,control
de08e509-2f12-4b24-ae47-da544c40066d,08c6c0d1-6147-4dbb-9361-ea69697da4fa,2019-06-24,1,1,2019-06-24,experiment
de672a19-dc29-421e-b2a2-5a7c23d67297,,2019-06-28,0,0,,control
d185cf3a-58fe-455e-afc7-2e2af9700190,71a8384e-e170-4892-aa5b-88e43b5c9ac3,2019-06-21,1,1,2019-06-21,experiment
d1b2bfaf-753e-4dbd-b77d-0b3b8532c99c,,2019-06-28,0,0,,control
d1d783c3-efd3-4ece-ba96-f1add60da3c4,,2019-06-26,0,0,2019-06-26,experiment
d202dbf0-c5ff-4aa7-9058-e5f17c281e2c,e821cb59-4245-4369-aecf-a2fc775e11e9,2019-06-30,1,1,,control
d3f7a1ef-b278-4c40-9b19-f70c9c40f374,,2019-06-26,0,0,,control
d41c163e-5dc5-49b9-89fd-d899ee5c9092,,2019-06-30,0,0,,control
d4c2dbbe-f176-4266-a572-60e675346d5b,,2019-06-30,1,0,,control
e13d38df-d938-49ae-b099-794bc9ea2208,,2019-06-22,1,1,,control
e1ab79dd-2c7c-4057-aec4-59a400b439aa,,2019-06-19,1,1,2019-06-19,experiment
e20bea57-8e2b-4ba5-a882-64bd9ece4a73,,2019-06-30,0,0,2019-06-30,experiment
e21cb431-36b4-4587-b189-fba54539c16d,,2019-06-21,1,0,2019-06-21,experiment
d5dd2a70-1979-43ac-8bfd-124f90b7dbc7,,2019-06-20,0,0,,control
d644daee-c8e3-4ac4-bfd0-4bd09cbf1b09,,2019-06-22,0,0,2019-06-22,experiment
d66f1642-9afc-41a6-9c85-57bf54b0a779,,2019-06-27,0,0,,control
d678c67f-2e53-41cd-9702-aff9534dc6af,,2019-06-27,1,0,,control
d6af8359-6a74-49fb-aa1f-ccd07baea219,,2019-06-28,0,0,2019-06-28,experiment
e2c154c2-f089-462e-b00f-351e77233228,,2019-06-19,0,0,,control
e2dec56e-8458-46e2-8b4c-718300f190df,,2019-06-29,1,0,2019-06-29,experiment
e3994305-fae1-4729-b54f-fa4ce3819c7a,e00f4eb6-24f1-4959-a17e-1890fbd86869,2019-06-21,1,1,2019-06-21,experiment
e3cc2fcf-ee85-4393-aee9-00f0e8cad489,55db3d9f-fc4b-476d-a25f-cb939e6d01e7,2019-06-25,1,1,,control
d83ea3aa-65de-433e-b9f7-1f744b68ee08,,2019-06-20,0,0,,control
e43b4ed9-4b93-468a-a8cb-8f66b344ed11,,2019-06-28,0,0,,control
d8ebe209-b787-4f86-a0e0-df907349fdf1,16a72305-089f-4ae2-ac64-fef753b8320c,2019-06-26,1,1,,control
d90e3ef3-0716-456e-84d7-7a8cd4a11537,a0fca018-03af-4b4a-b273-f7f171981d49,2019-06-16,1,1,2019-06-16,experiment
d94b0631-e555-4483-920c-c37a94d0447f,,2019-06-22,0,0,2019-06-22,experiment
e54e4bff-07b9-405b-a885-57a0acc95011,,2019-06-25,1,0,2019-06-25,experiment
e5ccba0e-c3b5-4d88-be1a-56664e26c437,c8efd64e-c54c-4f26-be10-c91f14bd1876,2019-06-28,1,1,,control
e622ff05-8b98-48de-9e9b-c024835fd19f,6ddbe2de-3a8d-402d-bcb3-88d1085b1aeb,2019-06-17,1,1,,control
d9ea293f-7921-4362-8c29-beeef29abed5,bf49aaa1-4ca2-4893-857a-865ef3a3f84c,2019-06-23,1,1,,control
da9996b5-990b-46eb-92ab-dabe60873c56,6bc33b1a-9fc7-4388-9ff4-9ae9ae8e26c0,2019-06-18,1,1,2019-06-18,experiment
dab1d014-ad4b-4b0a-bf5b-5ed8b451902e,,2019-06-23,0,0,,control
e653ce5b-c537-4360-a754-aad76f8a0cf1,,2019-06-20,0,0,,control
e66d4451-2fc8-4451-b961-0bb75243de58,,2019-06-29,1,0,2019-06-29,experiment
e671c3a4-4578-4436-8592-accf46ca4d81,ff5bf19e-a8aa-43a9-8a23-bc76639631a7,2019-06-29,1,1,2019-06-29,experiment
e68ac1dd-8ce7-402d-9034-212333841033,8f7419c2-a504-462b-aeb5-582d0555da7e,2019-06-26,1,1,,control
db871bbc-dc5f-43de-a138-8fcbbcf08fb6,,2019-06-20,0,0,2019-06-20,experiment
dc7cb600-f5c2-4059-9ae9-4fe8534d69e8,,2019-06-23,0,0,,control
e8532568-57b7-4895-8529-119b7c936d94,,2019-06-24,0,0,2019-06-24,experiment
dcef036a-b152-4c14-860e-253833b65662,,2019-06-22,0,0,2019-06-22,experiment
ddd1d543-2167-4d66-97da-79fa738868da,,2019-06-23,0,0,,control
ddf30df8-086e-4f7a-a77d-6182d867dc1e,59d6038d-3b79-4aaf-bdab-d76ff41426e6,2019-06-17,1,1,2019-06-17,experiment
dee96395-8e59-4538-a9cc-23492b958058,514c5688-c272-4807-afb5-1f7eebd7fced,2019-06-27,1,1,,control
ea6caa46-0e37-47ca-b3f3-227f2131bc8f,753cb1a5-b42a-454d-bd05-88ebaab38240,2019-06-22,1,1,2019-06-22,experiment
ebfa4ac1-03a0-4590-9114-edfe689e112d,,2019-06-29,0,0,2019-06-29,experiment
ec0baa7c-d2b1-4eb6-90bf-0b81ccd01d86,,2019-06-23,0,0,2019-06-23,experiment
ec8c03d2-8f4c-4290-9025-24af4bd639e2,be2cd993-a1b5-4eaa-abc1-a64f2ec8318d,2019-06-22,1,1,2019-06-22,experiment
ecf5a240-91a9-4e5f-b569-97a063f8d790,,2019-06-17,0,0,,control
e1e9de06-4931-4d0f-b485-2d725bc30411,c9cdf71b-019c-43c4-a6d2-325cc5404937,2019-06-18,1,1,,control
ed5b50c6-80cf-4401-807d-a271de9ce080,,2019-06-22,0,0,2019-06-22,experiment
ee3b1814-31ba-4474-b323-1c2461861f66,119e39d3-9986-489f-9cc2-112796d8c1f3,2019-06-23,1,1,2019-06-23,experiment
e22e8717-beb4-42f9-8f67-899ecb82b88c,,2019-06-20,1,1,,control
e2368748-f7c7-42b6-98c5-3a499c854fc4,0f84fd99-d614-4e8e-a517-f0129e8d86c2,2019-06-27,1,1,2019-06-27,experiment
e237954f-9134-488a-99a5-b8096a27bb82,efd0d104-13e5-485d-9b13-edb728efda1c,2019-06-21,1,1,2019-06-21,experiment
e2995816-deaf-4366-a9e4-3ae16db717bb,,2019-06-27,0,0,,control
e2e4f867-8542-48f3-9067-8208424906f8,,2019-06-28,0,0,2019-06-28,experiment
e336c6e2-21ce-4db7-b4b4-2fca4fbfdc87,,2019-06-20,0,0,2019-06-20,experiment
eed57101-e231-41a4-9d5f-6a3434d96df4,44ab2d51-3c0a-452a-9b0b-d6d9705daf8a,2019-06-29,1,1,,control
ef602c1d-ab43-421c-ae83-f9a0b71c77f6,,2019-06-19,0,0,,control
e36cb444-16de-40ef-8109-f054014c038f,ce2f086b-8890-4c66-be77-097c3407aea0,2019-06-24,1,1,2019-06-24,experiment
e392f1fc-112c-4da2-95ff-fa9046936651,,2019-06-30,0,0,,control
e4211554-29c6-40d9-80ba-b1eb7e583691,e06d4f2a-703b-443e-b01a-83cbaa24e75d,2019-06-26,1,1,,control
e428a48f-e43c-4ade-8654-84e9e2c1b14a,,2019-06-30,0,0,,control
e4a9957c-51a5-4be5-b7d8-42ec6f61b182,,2019-06-17,1,0,2019-06-17,experiment
f0590544-5282-4bf2-9a82-35fd7ccb9dd4,,2019-06-30,0,0,2019-06-30,experiment
f08de390-a714-4567-95f8-de2d57b47656,,2019-06-21,0,0,,control
f097c006-39b6-44a9-9a47-6aba3501811a,,2019-06-20,1,0,2019-06-20,experiment
e4d32c72-9d84-4a84-a6b7-e54987e25d8d,,2019-06-21,0,0,2019-06-21,experiment
e4d92147-60f2-4897-92b9-6a71c8a20562,,2019-06-16,0,0,,control
e4daf2a8-e4e5-4e11-84c5-b6e5d3114037,,2019-06-19,1,0,,control
e4e06f67-8eb0-4808-9b83-687deebdc609,,2019-06-24,0,0,2019-06-24,experiment
e5adf444-722a-4517-98a8-5dd6753aafed,,2019-06-17,0,0,,control
f1e21ddf-ad36-420f-8976-8408687593b8,,2019-06-20,1,0,,control
f206e763-fb02-463f-82d8-9307b3eab22e,,2019-06-25,0,0,,control
e68b7fb1-fc54-48ef-8def-dcf3b057c828,,2019-06-21,1,1,2019-06-21,experiment
f2653b08-148b-4fa2-8e56-6cfaaa7e3ea1,,2019-06-26,0,0,,control
f2b0c11b-7680-4ab9-bb4e-65805c50a124,,2019-06-26,0,0,2019-06-26,experiment
e82fae69-cb4c-498f-a7f8-bb7305ed3714,bd1a45a2-3d49-4b1d-b27d-157f28eca014,2019-06-25,1,1,2019-06-25,experiment
e8695c70-2752-4e75-aef0-65218be6726c,,2019-06-24,0,0,,control
f42d235f-7ad3-4596-9739-3c881674a443,1721a77f-4505-46fd-aa51-2f4dde1ebdee,2019-06-19,1,1,2019-06-19,experiment
f498a454-1694-424f-9fdb-6c861362cfe2,,2019-06-19,1,1,2019-06-19,experiment
f4b9a48c-ef64-4495-baaa-cc7eaba04cc6,,2019-06-24,0,0,,control
f4e8b71f-e78f-4339-acae-66584f4d039d,,2019-06-17,1,0,2019-06-17,experiment
e89d96da-201c-4fce-be5c-451d5dd14774,,2019-06-21,0,0,,control
e8d38779-8726-435a-8f10-46f688aacbef,,2019-06-23,0,0,2019-06-23,experiment
e91c8a66-6627-412d-98b3-0cbbde5bf60b,,2019-06-29,0,0,2019-06-29,experiment
f573574d-93ca-434f-9e37-d29abfc50df9,,2019-06-22,0,0,2019-06-22,experiment
f579ba5d-9453-4215-b632-9724fe434696,c633e7e3-c1d7-4d42-bb50-87f2a45fddc4,2019-06-20,1,1,2019-06-20,experiment
f5b89cfb-6ec3-4088-91f9-ae126373dc41,123f2778-8dda-448f-b51a-7016b5c46e9a,2019-06-21,1,1,,control
f65051a6-9407-4faa-9373-ac7e5b91af3e,d9f36edb-89cd-43d7-ab48-1d45cfd79d07,2019-06-20,1,1,2019-06-20,experiment
f6d23d04-d175-496d-8adb-bc451dedbe16,1f756758-8844-4db9-81ef-5fa9ddfabbf1,2019-06-28,1,1,,control
f7430ab0-26f7-4c12-9fde-cdeb7984effe,,2019-06-18,1,1,2019-06-18,experiment
ec25f16d-69e7-4b58-910f-d42cee441f2b,,2019-06-23,0,0,,control
ec46edb2-34a8-4d2c-aad2-18484d5a6136,0fabf055-24e0-4cc9-a5d8-1f5336d60200,2019-06-27,1,1,,control
ec591c58-3cdd-45e7-8079-07eb98a03f1a,,2019-06-19,0,0,,control
f814671a-bea6-4af9-9d18-c0c08eb9b10e,3a10206f-a7a1-4a4d-bd8c-9fb869cf0204,2019-06-17,1,1,2019-06-17,experiment
f83c398a-d722-4299-ae1f-e7ee1e1207fc,2b02ef81-e5d7-4ea9-a9c8-77c9a5915c76,2019-06-24,1,1,2019-06-24,experiment
f85d6522-48d9-458e-a4b1-ce5395864e50,880b8994-eb89-459a-b050-c90dccefcd08,2019-06-18,1,1,2019-06-18,experiment
f8703625-d916-419c-8ed0-4058ed31154b,,2019-06-18,1,1,,control
f896d487-b16a-4efd-92f7-3b6914024405,b1d3a8e1-22be-4839-b02b-25df22d7e3d4,2019-06-18,1,1,,control
ecaef87c-e4dd-4c0c-bf5c-13d4e144e0fa,2d4808a3-6abc-43a2-a68e-c2f6aed001b4,2019-06-29,1,1,,control
f941bf8d-5a96-484e-8cd0-c070d226acde,,2019-06-29,0,0,2019-06-29,experiment
f9c9dca2-c7d2-4d95-8f2e-b93a64b39a79,,2019-06-22,0,0,2019-06-22,experiment
edbade82-2044-4be0-b08c-a302c4e3a854,,2019-06-25,0,0,,control
fac8be04-8f9c-4afb-9aa3-01a3c2581922,,2019-06-20,0,0,2019-06-20,experiment
fb16623c-904f-4598-bc4d-9480bf68fd63,,2019-06-27,0,0,2019-06-27,experiment
fb58c6f1-bb7d-4856-84db-ba23f77085c8,dbf99486-f938-42c9-b709-640efe6deb28,2019-06-25,1,1,2019-06-25,experiment
fb5d3841-2f31-4daa-8a78-c426b5a7e71e,,2019-06-25,0,0,2019-06-25,experiment
fb9cbe7b-43ca-4464-9bcd-2028d3530d58,df7975a7-7998-45e1-a05c-eccb82287c31,2019-06-27,1,1,2019-06-27,experiment
fc9ed17a-5654-4454-82cb-4043fddde4e3,,2019-06-25,1,1,2019-06-25,experiment
fcd50721-8175-445a-ba42-4cd7ea9f0e13,,2019-06-25,1,1,2019-06-25,experiment
f0bdf91a-5111-4dd1-a2ed-aa782ff8a8d8,,2019-06-27,0,0,,control
f0d4c1ad-427a-4d1f-bfa2-bb8fbabe25e2,,2019-06-24,1,0,,control
f1038e21-a351-4126-a71d-9326a4b021fb,d08af5b7-fa7a-498b-b74a-a3f1e92acf13,2019-06-20,1,1,2019-06-20,experiment
f1104901-28d4-4d0a-9faf-f00e3f6401c5,,2019-06-17,0,0,2019-06-17,experiment
f1ec21db-a0cf-4102-91ab-9aa70107c619,,2019-06-21,1,0,,control
f2f0cb9d-f257-40eb-bac1-77b2f7932971,07418731-0f9f-4c14-a828-8d0b9cdd8090,2019-06-26,1,1,2019-06-26,experiment
f2fbcc9d-acb5-4348-9436-5c103acaa739,,2019-06-26,1,0,,control
fe8e7ac9-1fdd-41a4-85ad-d8e966c32488,,2019-06-16,0,0,,control
fe9ab1c8-6df7-400f-bc89-21928aaa7f3c,,2019-06-26,0,0,,control
fec0cc19-8c64-4985-9f81-ca4c3edd9f39,,2019-06-20,0,0,2019-06-20,experiment
ff50f224-896d-4b9e-9207-51ac7f29213a,,2019-06-30,1,1,,control
ffa5fde1-47c2-4e3a-a4ee-261524dfff84,,2019-06-29,0,0,,control
f357f18f-0b0e-4e6e-84e4-db057faf2501,,2019-06-16,0,0,,control
f3aa3a37-8e2b-4127-ad69-8c19988e2dcf,,2019-06-25,1,0,2019-06-25,experiment
f3bb6036-52c9-4dcc-a112-bb5f178f7c68,,2019-06-23,0,0,,control
f4f90ca3-de99-4d47-88c7-9266157a0d1f,,2019-06-30,0,0,,control
f551f8fd-29de-47d7-af4a-502f5cecc908,,2019-06-23,0,0,,control
f58145ca-7d6a-4ca8-82cc-f34c0d86c0c7,,2019-06-20,1,1,2019-06-20,experiment
f639187a-495d-477f-90f6-e5194d3718b7,,2019-06-30,1,0,,control
f74c241f-55e3-47aa-b8f7-7b06c40e40c3,,2019-06-20,0,0,2019-06-20,experiment
f7cc2983-052d-422a-a0b2-f1a933833fb6,254c0e6b-1ade-49d3-bdb7-7ba3e8b7b1df,2019-06-25,1,1,,control
f7ecdddf-064f-4503-b2f8-690b61aeec9e,b223ba5d-ab54-498b-8fea-c4103d3b500b,2019-06-28,1,1,,control
f81bcacd-28c4-4690-93dc-ff2a7559523c,,2019-06-22,0,0,2019-06-22,experiment
f8eb766f-7b56-4cf9-aff5-861db6361e68,73deb254-b33a-4f71-8e4a-feea286325ac,2019-06-25,1,1,2019-06-25,experiment
fb5d227f-a559-4116-bf1f-936f8df8c7b5,eac57101-9f24-4bce-9e57-87ffe00f12da,2019-06-25,1,1,,control
fb637379-8351-4a0b-87ca-ee07b879baa0,8eef1c9b-f316-4dee-ad68-bef0cd850884,2019-06-26,1,1,2019-06-26,experiment
fb6e6847-d2aa-4727-8cc3-a5bf263ef744,,2019-06-16,0,0,,control
fc485808-2077-4ece-81df-c08abbd2bfe8,,2019-06-22,1,0,2019-06-22,experiment
fd19c27f-d1c1-48b6-a116-e515714af799,,2019-06-26,0,0,,control
fd378b9d-47ed-4131-a9b1-592bc4aff448,,2019-06-29,0,0,2019-06-29,experiment
fdfa6201-b5a2-49c8-b18f-67b76a2d9ec9,044d136a-e5d7-4933-8957-163c67f177e5,2019-06-21,1,1,,control
fe20adee-bd3c-410b-855d-ed3189941b2d,,2019-06-29,0,0,2019-06-29,experiment
ff238f84-6d71-4033-b663-9dc3b7d480f0,,2019-06-16,0,0,,control
ff82144f-c4f1-458f-b2ee-80e167e901a3,,2019-06-26,0,0,,control
ff972d4f-d760-49ee-88c4-60d8452d1c12,,2019-06-23,0,0,2019-06-23,experiment
c9d6e019-6765-430c-a9a4-1b9c136629ff,,2019-06-16,1,0,,control
ca8f7a69-3fa2-4528-8da2-f9499bffeb0d,,2019-06-23,1,0,,control
cb11d322-0f60-409d-b316-3d9e9cd32c32,,2019-06-24,1,1,2019-06-24,experiment
cc302178-3947-4552-a80b-a6d05fbe514f,,2019-06-25,0,0,,control
cc3514e5-831a-40df-a9f4-8e5257c9e422,,2019-06-27,1,0,2019-06-27,experiment
cdc4d514-99f0-41be-9f45-b3df4cc1e3df,,2019-06-30,0,0,2019-06-30,experiment
cddb79a8-b1c6-4d39-91a4-729fff683ab3,,2019-06-28,1,1,2019-06-28,experiment
cdfd7051-07fc-4264-9e0d-fb0a1ce5823f,,2019-06-25,0,0,2019-06-25,experiment
ce871e0a-000c-420e-9457-28501ef4c273,,2019-06-28,0,0,2019-06-28,experiment
ceda84a8-98af-489d-8786-362dd2192291,,2019-06-18,0,0,,control
cf6a6459-2c63-4b79-88d5-a01e66c583ad,,2019-06-18,0,0,2019-06-18,experiment
d039adc1-f698-4ef1-aa44-d492242214a2,,2019-06-27,0,0,,control
d08b8b0d-752c-4ecd-8e75-b0e69358f5b1,,2019-06-16,0,0,,control
d128b6d7-c06f-42af-a66e-880efff219d0,,2019-06-27,0,0,2019-06-27,experiment
d1712ccc-3fd6-4d0f-b5d4-06f3101ab1fd,,2019-06-18,0,0,2019-06-18,experiment
d1d496eb-cb79-4cbe-9f35-e0a0f4c90d1d,bbfb76b4-0c7f-4d65-b509-131db49f5cf2,2019-06-19,1,1,2019-06-19,experiment
d1e195e1-5abf-41c7-86a4-9fac7762ab73,,2019-06-19,0,0,,control
